smiles,CAS_number,formula,IUPAC_Name,property,temperature,value,smiles_base
O(CCC)C=O,110-74-7,C4H8O2,propyl formate,octanol_water_partition_coefficient,-,0.83
CCCNC(C)C,21968-17-2,C6H15N,propylisopropylamine,octanol_water_partition_coefficient,-,1.33
CC(C(C)(C)C)C(C)(C)O,66793-87-1,C9H20O,"2,3,4,4-tetramethyl-2-pentanol",octanol_water_partition_coefficient,-,2.9
CCCCCSCCC,42841-80-5,C8H18S,propyl pentyl sulfide,octanol_water_partition_coefficient,-,3.87
CCCCCCCCCCCSCCC,66826-84-4,C14H30S,propyl undecyl sulfide,octanol_water_partition_coefficient,-,6.84
CC(O)C(C)(C)CC(C)(C)C,66256-69-7,C10H22O,"3,3,5,5-tetramethyl-2-hexanol",octanol_water_partition_coefficient,-,3.42
CCCc1cccs1,1551-27-5,C7H10S,2-propylthiophene,octanol_water_partition_coefficient,-,3.67
CCC(C(C)(C)C)C(C)(C)CC,62185-03-9,C12H26,"2,2,4,4-tetramethyl-3-ethylhexane",octanol_water_partition_coefficient,-,7.48
C1CCc2c(C1)cccc2,119-64-2,C10H12,"1,2,3,4-tetrahydronaphthalene",octanol_water_partition_coefficient,-,3.49
CCCCCCCCSCCC,3698-93-9,C11H24S,propyl octyl sulfide,octanol_water_partition_coefficient,-,5.36
Oc1cc(O)ccc1,108-46-3,C6H6O2,resorcinol,octanol_water_partition_coefficient,-,0.8
n1ccccc1,110-86-1,C5H5N,pyridine,octanol_water_partition_coefficient,-,0.65
C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,'89-05-4',C10H6O8,pyromellitic acid,octanol_water_partition_coefficient,-,0.15
CCC(C)(C)C(C)(CC)C(C)C,62185-09-5,C12H26,"2,3,4,4-tetramethyl-3-ethylhexane",octanol_water_partition_coefficient,-,7.63
CCC(C(C)(C)C)C(C)(C)C,,C11H24,"2,2,4,4-tetramethyl-3-ethylpentane",octanol_water_partition_coefficient,-,7.04
CCC(C)(O)C(C)C(C)(C)C,66256-40-4,C10H22O,"3,4,5,5-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,3.55
CCC(C)(C)C(C)(O)C(C)C,66256-67-5,C10H22O,"2,3,4,4-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,3.71
CCC(C)(O)C(C)(C)C(C)C,66256-39-1,C10H22O,"3,4,4,5-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,3.73
CC(C)(C)CC(O)C(C)(C)C,55073-86-4,C10H22O,"2,2,5,5-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,2.93
OC(=O)C(=O)C,127-17-3,C3H4O3,pyruvic acid,octanol_water_partition_coefficient,-,-1.24
CC(O)C(C)(C)C(C)(C)C,66793-88-2,C9H20O,"3,3,4,4-tetramethyl-2-pentanol",octanol_water_partition_coefficient,-,2.9
CCC(C)C(C)(CC)C(C)(C)C,62184-99-0,C12H26,"2,2,3,4-tetramethyl-3-ethylhexane",octanol_water_partition_coefficient,-,7.56
c1c(C)c(cc(C)c1C)C,95-93-2,C10H14,"1,2,4,5-tetramethylbenzene",octanol_water_partition_coefficient,-,4
CCC(C(C)C)C(C)(C)C(C)C,62185-08-4,C12H26,"2,3,3,5-tetramethyl-4-ethylhexane",octanol_water_partition_coefficient,-,7.43
CC(C)C(C(C)(C)C)C(C)(C)C,62185-18-6,C12H26,"2,2,4,4-tetramethyl-3-isopropylpentane",octanol_water_partition_coefficient,-,7.37
CC1(C)CCCC1(C)C,52688-89-8,C9H18,"1,1,2,2-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.13
n1c2c(cccc2)ccc1,91-22-5,C9H7N,quinoline,octanol_water_partition_coefficient,-,2.03
C[C@@H]1C(C)(C)[C@H](C)CC1,62016-73-3,C9H18,"1,2,2,cis-3-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.25
O=C1NCCC1,616-45-5,C4H7NO,2-pyrrolidone,octanol_water_partition_coefficient,-,-0.85
CCC(C(C)C)C(C)C(C)(C)C,62185-02-8,C12H26,"2,2,3,5-tetramethyl-4-ethylhexane",octanol_water_partition_coefficient,-,7.31
OC(=O)CCCCCCCCC(O)=O,111-20-6,C10H18O4,sebacic acid,octanol_water_partition_coefficient,-,2.19
C[C@H]1C(C)(C)[C@H](C)CC1,,C9H18,"1,2,2,trans-3-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.25
C1=CC=C(C(=C1)C=O)O,'90-02-8',C7H6O2,salicylaldehyde,octanol_water_partition_coefficient,-,1.81
C[C@H]1[C@@H](C)[C@H](C)[C@H](C)C1,2532-69-6,C9H18,"1,cis-2,cis-3,trans-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.25
C[C@H]1[C@@H](C)[C@H](C)[C@H](C)C1,2532-65-2,C9H18,"1,cis-2,cis-3,cis-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.42
Oc1ccccc1C(O)=O,69-72-7,C7H6O3,salicylic acid,octanol_water_partition_coefficient,-,2.26
C[C@@H]1[C@@H](C)[C@H](C)[C@H](C)C1,2532-64-1,C9H18,"1,cis-2,trans-3,trans-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.25
CC1CC(C)C(C)C1C,2532-67-4,C9H18,"1,trans-2,cis-3,trans-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,4.99
C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,50-70-4,C6H14O6,sorbitol,octanol_water_partition_coefficient,-,-2.2
[H]C(=C([H])c1ccccc1)c1ccccc1,103-30-0,C14H12,trans-stilbene,octanol_water_partition_coefficient,-,4.81
CCCC(C)(C)CC(C)(C)C,61868-44-8,C11H24,"2,2,4,4-tetramethylheptane",octanol_water_partition_coefficient,-,6.81
c1ccccc1C=C,100-42-5,C8H8,styrene,octanol_water_partition_coefficient,-,2.95
CC(C)CCC(C)C(C)(C)C,61868-43-7,C11H24,"2,2,3,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.81
C[C@@H]1[C@@H](C)[C@@H](C)[C@H](C)C1,19907-40-5,C9H18,"1,trans-2,trans-3,cis-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.08
OC(=O)CCC(O)=O,110-15-6,C4H6O4,succinic acid,octanol_water_partition_coefficient,-,-0.59
CCC(C)CC(C)C(C)(C)C,61868-42-6,C11H24,"2,2,3,5-tetramethylheptane",octanol_water_partition_coefficient,-,6.9
CC(C)CC(C)CC(C)(C)C,61868-46-0,C11H24,"2,2,4,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.63
C[C@@H]1[C@@H](C)[C@H](C)[C@H](C)C1,2532-68-5,C9H18,"1,cis-2,trans-3,cis-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.08
CCCC(C)C(C)C(C)(C)C,61868-41-5,C11H24,"2,2,3,4-tetramethylheptane",octanol_water_partition_coefficient,-,6.95
C[C@H]1[C@@H](C)C(C)(C)CC1,62016-70-0,C9H18,"1,1,cis-2,cis-3-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.25
CC(C)C(C)(O)C(C)(C)C,62185-29-9,C9H20O,"2,2,3,4-tetramethyl-3-pentanol",octanol_water_partition_coefficient,-,2.76
CCCCC(C)(C)C(C)(C)C,61868-40-4,C11H24,"2,2,3,3-tetramethylheptane",octanol_water_partition_coefficient,-,7.04
CCC(C)C(C)CC(C)(C)C,61868-45-9,C11H24,"2,2,4,5-tetramethylheptane",octanol_water_partition_coefficient,-,6.79
CCC(C)(C)CCC(C)(C)C,61868-47-1,C11H24,"2,2,5,5-tetramethylheptane",octanol_water_partition_coefficient,-,6.72
CCCCCCCCCCCCC(C)=O,2345-27-9,C14H28O,2-tetradecanone,octanol_water_partition_coefficient,-,5.98
CC1CC(C)(C)CC1C,20309-77-7,C9H18,"1,1,cis-3,cis-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.13
C[C@H]1C[C@@H](C)C(C)(C)C1,62016-72-2,C9H18,"1,1,cis-2,cis-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.05
CC(C)C(C)CC(C)(C)C,16747-42-5,C10H22,"2,2,4,5-tetramethylhexane",octanol_water_partition_coefficient,-,4.99
CCC(C)(CC(C)C)C(C)(C)C,62185-01-7,C12H26,"2,2,3,5-tetramethyl-3-ethylhexane",octanol_water_partition_coefficient,-,7.37
O=CCCCCCCCCCCCCC,124-25-4,C14H28O,tetradecanal,octanol_water_partition_coefficient,-,6.51
CCCC(C)(C)C(C)(C)CC,61868-59-5,C11H24,"3,3,4,4-tetramethylheptane",octanol_water_partition_coefficient,-,7.12
CCCC(C)C(C)(C)C(C)C,61868-49-3,C11H24,"2,3,3,4-tetramethylheptane",octanol_water_partition_coefficient,-,7.08
CCCCCCCCCCCCCCS,2079-95-0,C14H30S,1-tetradecanethiol,octanol_water_partition_coefficient,-,6.93
C(C(F)(Cl)Cl)(F)(Cl)Cl,'76-12-0',C2Cl4F2,"1,1,2,2-tetrachloro-1,2-difluoroethane",octanol_water_partition_coefficient,-,3.41
CCC(C)C(C)C(C)(C)C,52897-08-2,C10H22,"2,2,3,4-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
BrC(Br)C(Br)Br,79-27-6,C2H2Br4,"1,1,2,2-tetrabromoethane",octanol_water_partition_coefficient,-,2.55
CCCC(C)(C)C(C)C(C)C,61868-52-8,C11H24,"2,3,4,4-tetramethylheptane",octanol_water_partition_coefficient,-,6.99
CC(C)C(C)(O)CC(C)(C)C,'5396-09-8',C10H22O,"2,3,5,5-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,3.73
CCC(C)C(C)(C)CC(C)C,61868-56-2,C11H24,"2,4,4,5-tetramethylheptane",octanol_water_partition_coefficient,-,6.9
c1cc(ccc1-c1ccccc1)-c1ccccc1,92-94-4,C18H14,p-terphenyl,octanol_water_partition_coefficient,-,6.03
O1CCCC1CO,97-99-4,C5H10O2,tetrahydrofurfuryl alcohol,octanol_water_partition_coefficient,-,-0.11
CCC(C)C(C)C(C)(C)CC,61868-60-8,C11H24,"3,3,4,5-tetramethylheptane",octanol_water_partition_coefficient,-,7.06
CCCCCCCCCCCCC(C)S,62155-04-8,C14H30S,2-tetradecanethiol,octanol_water_partition_coefficient,-,6.81
N1CCCC1,123-75-1,C4H9N,pyrrolidine,octanol_water_partition_coefficient,-,0.46
CC(C)(C)CCC(C)(C)C,1071-81-4,C10H22,"2,2,5,5-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
CC(C)CC(C)(O)C(C)(C)C,66256-64-2,C10H22O,"2,2,3,5-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,4.8
ClC(Cl)C(Cl)Cl,79-34-5,C2H2Cl4,"1,1,2,2-tetrachloroethane",octanol_water_partition_coefficient,-,2.39
CCC(C)(C(C)C)C(C)(C)C,61868-93-7,C11H24,"2,2,3,4-tetramethyl-3-ethylpentane",octanol_water_partition_coefficient,-,7.17
CCCc1ccsc1,1518-75-8,C7H10S,3-propylthiophene,octanol_water_partition_coefficient,-,3.73
OC(CCCCCCCCCCCC)C,4706-81-4,C14H30O,2-tetradecanol,octanol_water_partition_coefficient,-,5.82
CC(C)CC(C)(C)C(C)C,52897-11-7,C10H22,"2,3,3,5-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
CCC(C)(C)C(C)C(C)C,52897-12-8,C10H22,"2,3,4,4-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
C(CCCCCC=C)CCCCCC,1120-36-1,C14H28,1-tetradecene,octanol_water_partition_coefficient,-,7.08
CCC(C)(C)C(O)C(C)(C)C,66256-65-3,C10H22O,"2,2,4,4-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,3.43
FC(F)=C(F)F,116-14-3,C2F4,tetrafluoroethylene,octanol_water_partition_coefficient,-,1.21
CCCC(C)(C)C(C)(C)C,13475-81-5,C10H22,"2,2,3,3-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC=C3,'92-06-8',C18H14,m-terphenyl,octanol_water_partition_coefficient,-,5.52
C[C@H]1[C@@H](C)CC(C)(C)C1,,C9H18,"1,1,cis-3,trans-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,4.85
O(CCOCCO)CCOCCO,112-60-7,C8H18O5,tetraethylene glycol,octanol_water_partition_coefficient,-,-2.02
CC(C)CC(C)C(C)C(C)C,61868-54-0,C11H24,"2,3,4,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.9
CCC(C)(CC(C)(C)C)C(C)C,62185-05-1,C12H26,"2,2,4,5-tetramethyl-4-ethylhexane",octanol_water_partition_coefficient,-,7.43
O1CCCC1,109-99-9,C4H8O,tetrahydrofuran,octanol_water_partition_coefficient,-,0.46
CCC(C)(C)CC(C)(C)C,51750-65-3,C10H22,"2,2,4,4-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
CCC(C)(CC)C(C)C(C)(C)C,62185-00-6,C12H26,"2,2,3,4-tetramethyl-4-ethylhexane",octanol_water_partition_coefficient,-,7.63
CCC(C)(C)C(C)(C)CC,5171-84-6,C10H22,"3,3,4,4-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
OC(=O)c1ccc(cc1)C(O)=O,100-21-0,C8H6O4,terephthalic acid,octanol_water_partition_coefficient,-,2
CC(C)CC(C)(C)CC(C)C,61868-57-3,C11H24,"2,4,4,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.68
CCC(C)CC(C)(C)C(C)C,61868-50-6,C11H24,"2,3,3,5-tetramethylheptane",octanol_water_partition_coefficient,-,6.95
CCC(C)(C)CC(C)C(C)C,61868-55-1,C11H24,"2,3,5,5-tetramethylheptane",octanol_water_partition_coefficient,-,6.86
CCC(C)C(C)(C)C(C)C,52897-10-6,C10H22,"2,3,3,4-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
ClC(Cl)(Cl)CCl,630-20-6,C2H2Cl4,"1,1,1,2-tetrachloroethane",octanol_water_partition_coefficient,-,2.93
CC(C)C(C)CCC(C)(C)C,61868-48-2,C11H24,"2,2,5,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.79
CCC(C)C(C)(O)C(C)(C)C,66256-63-1,C10H22O,"2,2,3,4-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,3.48
CC(C)C(C)CC(C)C(C)C,52670-32-3,C11H24,"2,3,5,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.93
CCCCCC(C)(C)C(C)(C)C,62183-74-8,C12H26,"2,2,3,3-tetramethyloctane",octanol_water_partition_coefficient,-,7.48
CC(C)(C)CCCC(C)(C)C,40117-45-1,C11H24,"2,2,6,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.65
CC(C)(C)C(C)(C)CO,66576-24-7,C8H18O,"2,2,3,3-tetramethyl-1-butanol",octanol_water_partition_coefficient,-,2.54
CCC(C)C(C)C(C)C(C)C,61868-53-9,C11H24,"2,3,4,5-tetramethylheptane",octanol_water_partition_coefficient,-,7.02
C(CC#N)C#N,110-61-2,C4H4N2,succinonitrile,octanol_water_partition_coefficient,-,-0.99
CCC(C)(C)C(C)CC(C)C,61868-58-4,C11H24,"2,4,5,5-tetramethylheptane",octanol_water_partition_coefficient,-,6.95
CC(C)C(C)(C)C(C)(C)O,66793-86-0,C9H20O,"2,3,3,4-tetramethyl-2-pentanol",octanol_water_partition_coefficient,-,2.9
S1CCCC1,110-01-0,C4H8S,tetrahydrothiophene,octanol_water_partition_coefficient,-,1.79
C(CCCCCCC)CCCCCC,629-59-4,C14H30,tetradecane,octanol_water_partition_coefficient,-,7.2
CCC(C)(C)CC(C)(C)CC,61868-61-9,C11H24,"3,3,5,5-tetramethylheptane",octanol_water_partition_coefficient,-,7.04
CC(C)CC(C)C(C)(C)C,52897-09-3,C10H22,"2,2,3,5-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
CCCCCCCCCCCC=CC,638-60-8,C14H28,2-tetradecene,octanol_water_partition_coefficient,-,7.74
ClC(Cl)=C(Cl)Cl,127-18-4,C2Cl4,tetrachloroethylene,octanol_water_partition_coefficient,-,3.4
CC(C)(C)C(C)(C)C,594-82-1,C8H18,"2,2,3,3-tetramethylbutane",octanol_water_partition_coefficient,-,4.05
CCC(CC)C(C)(C)C(C)(C)C,62184-98-9,C12H26,"2,2,3,3-tetramethyl-4-ethylhexane",octanol_water_partition_coefficient,-,7.5
OC(=O)CCCCCCCCCCCCC,544-63-8,C14H28O2,tetradecanoic acid,octanol_water_partition_coefficient,-,6.11
CC(C)C(C)C(C)C(C)C,52897-15-1,C10H22,"2,3,4,5-tetramethylhexane",octanol_water_partition_coefficient,-,5.03
CCCC(C)CC(C)C(C)(C)C,62183-76-0,C12H26,"2,2,3,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.33
CC(C)CCCC(C)C(C)(C)C,62183-78-2,C12H26,"2,2,3,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.37
CCC(C)CCC(C)C(C)(C)C,62183-77-1,C12H26,"2,2,3,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.37
CCCCC(C)(C)CC(C)(C)C,62183-79-3,C12H26,"2,2,4,4-tetramethyloctane",octanol_water_partition_coefficient,-,7.33
CCCC(C)C(C)CC(C)(C)C,62183-80-6,C12H26,"2,2,4,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.22
CCC(C)C(C)CCC(C)(C)C,62183-84-0,C12H26,"2,2,5,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.28
CCC(C)CC(C)CC(C)(C)C,62183-81-7,C12H26,"2,2,4,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.18
CCCC(C)(C)CCC(C)(C)C,62183-83-9,C12H26,"2,2,5,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.16
CC(C)CCC(C)CC(C)(C)C,62183-82-8,C12H26,"2,2,4,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.18
CCC(C)(C)CCCC(C)(C)C,62199-20-6,C12H26,"2,2,6,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.18
CCCCC(C)C(C)C(C)(C)C,62183-75-9,C12H26,"2,2,3,4-tetramethyloctane",octanol_water_partition_coefficient,-,7.39
CC(C)CC(C)CCC(C)(C)C,62199-19-3,C12H26,"2,2,5,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.18
CCCC(C)CC(C)(C)C(C)C,62199-23-9,C12H26,"2,3,3,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.37
CCCCC(C)C(C)(C)C(C)C,62199-22-8,C12H26,"2,3,3,4-tetramethyloctane",octanol_water_partition_coefficient,-,7.5
CC(C)CCCC(C)(C)C(C)C,62199-25-1,C12H26,"2,3,3,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.41
CC(C)C(C)CCCC(C)(C)C,62199-21-7,C12H26,"2,2,6,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.31
CCCCC(C)(C)C(C)C(C)C,62199-26-2,C12H26,"2,3,4,4-tetramethyloctane",octanol_water_partition_coefficient,-,7.41
CCC(C)CC(C)C(C)C(C)C,62199-28-4,C12H26,"2,3,4,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.39
CC(C)(C)CCCCC(C)(C)C,1071-31-4,C12H26,"2,2,7,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.18
CCC(C)C(C)CC(C)C(C)C,62199-31-9,C12H26,"2,3,5,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.39
CCC(C)CCC(C)(C)C(C)C,62199-24-0,C12H26,"2,3,3,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.41
CCC(C)(CC)C(C)(C)C(C)C,62185-07-3,C12H26,"2,3,3,4-tetramethyl-4-ethylhexane",octanol_water_partition_coefficient,-,7.63
CC(C)CC(C)CC(C)C(C)C,62199-32-0,C12H26,"2,3,5,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.28
CC(C)CCC(C)C(C)C(C)C,62199-29-5,C12H26,"2,3,4,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.37
CCCC(C)C(C)C(C)C(C)C,62199-27-3,C12H26,"2,3,4,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.43
CC(C)C(C)CCC(C)C(C)C,52670-34-5,C12H26,"2,3,6,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.41
CCCC(C)(C)CC(C)C(C)C,62199-30-8,C12H26,"2,3,5,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.39
CC(C)CCC(C)(C)CC(C)C,35866-96-7,C12H26,"2,4,4,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.16
CC1(C)CCC(C)(C)C1,50876-33-0,C9H18,"1,1,3,3-tetramethylcyclopentane",octanol_water_partition_coefficient,-,4.76
CCCCC(CCC)CCC,17302-13-5,C11H24,4-propyloctane,octanol_water_partition_coefficient,-,7.04
CCC(C)CC(C)(C)CC(C)C,62199-35-3,C12H26,"2,4,4,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.18
CCC(C)(C)CCC(C)C(C)C,62199-33-1,C12H26,"2,3,6,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.35
CCC(C)(C(C)C)C(C)C(C)C,62185-10-8,C12H26,"2,3,4,5-tetramethyl-3-ethylhexane",octanol_water_partition_coefficient,-,7.5
CCCC(C)(C)C(C)CC(C)C,62199-36-4,C12H26,"2,4,5,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.33
OC(C(O)C(O)=O)C(O)=O,87-69-4,C4H6O6,tartaric acid,octanol_water_partition_coefficient,-,0.44
CCC(CC(C)(C)C)C(C)(C)C,62185-06-2,C12H26,"2,2,5,5-tetramethyl-3-ethylhexane",octanol_water_partition_coefficient,-,7.07
C[C@H]1C[C@@H](C)C(C)(C)C1,,C9H18,"1,1,cis-2,trans-4-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.05
CC(C)(C)C(O)C(C)(C)C,14609-79-1,C9H20O,"2,2,4,4-tetramethyl-3-pentanol",octanol_water_partition_coefficient,-,2.58
CCCC(C)C(C)(C)CC(C)C,62199-34-2,C12H26,"2,4,4,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.31
c12c3c4ccc1cccc2ccc3ccc4,129-00-0,C16H10,pyrene,octanol_water_partition_coefficient,-,4.88
CCC(C)(C)C(C)C(C)(C)O,66256-66-4,C10H22O,"2,3,4,4-tetramethyl-2-hexanol",octanol_water_partition_coefficient,-,3.43
CCC#CCCCCCCCCCC,60212-32-0,C14H26,3-tetradecyne,octanol_water_partition_coefficient,-,6.56
CCC(C)C(C)(C)C(C)CC,61868-62-0,C11H24,"3,4,4,5-tetramethylheptane",octanol_water_partition_coefficient,-,7.14
C#CCCCCCCCCCCCC,765-10-6,C14H26,1-tetradecyne,octanol_water_partition_coefficient,-,6.53
CC(C)C(C)(C(C)C)C(C)(C)C,62185-17-5,C12H26,"2,2,3,4-tetramethyl-3-isopropylpentane",octanol_water_partition_coefficient,-,7.56
CC(C)C(O)C(C)(C)C(C)C,66256-68-6,C10H22O,"2,4,4,5-tetramethyl-3-hexanol",octanol_water_partition_coefficient,-,3.73
C[C@H]1[C@@H](C)C(C)(C)CC1,,C9H18,"1,1,cis-2,trans-3-tetramethylcyclopentane",octanol_water_partition_coefficient,-,5.05
CC(C)CCC(C)(C)C(C)C,61868-51-7,C11H24,"2,3,3,6-tetramethylheptane",octanol_water_partition_coefficient,-,6.93
CCC(C(C)C(C)C)C(C)(C)C,62185-04-0,C12H26,"2,2,4,5-tetramethyl-3-ethylhexane",octanol_water_partition_coefficient,-,7.28
OCCCCCCCCCCCCCC,112-72-1,C14H30O,1-tetradecanol,octanol_water_partition_coefficient,-,6.03
N(CCNCCN)CCNCCN,112-57-2,C8H23N5,tetraethylenepentamine,octanol_water_partition_coefficient,-,-3.16
CC(C)CC(C)C(C)CC(C)C,2217-17-6,C12H26,"2,4,5,7-tetramethyloctane",octanol_water_partition_coefficient,-,7.21
CCC(C)C(C)C(C)CC(C)C,62199-37-5,C12H26,"2,4,5,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.37
CCC(C)C(C)(C)CCC(C)C,62199-39-7,C12H26,"2,5,5,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.37
CCC(C)(C)CC(C)CC(C)C,62199-38-6,C12H26,"2,4,6,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.22
CCC(C)(C)C(C)CCC(C)C,62199-40-0,C12H26,"2,5,6,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.41
CCCC(C)(C)CC(C)(C)CC,62199-44-4,C12H26,"3,3,5,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.43
CCCCC(C)(C)C(C)(C)CC,62199-41-1,C12H26,"3,3,4,4-tetramethyloctane",octanol_water_partition_coefficient,-,7.52
CCCC(C)C(C)C(C)(C)CC,62199-42-2,C12H26,"3,3,4,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.44
CCC(C)CC(C)C(C)(C)CC,62199-43-3,C12H26,"3,3,4,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.41
CCC(C)CC(C)(C)C(C)CC,62185-19-7,C12H26,"3,4,4,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.39
CCCC(C)C(C)(C)C(C)CC,62199-47-7,C12H26,"3,4,4,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.5
CCCC(C)(C)C(C)(C)CCC,62185-22-2,C12H26,"4,4,5,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.48
CC(C)C(C)C(C)(C)C,1186-53-4,C9H20,"2,2,3,4-tetramethylpentane",octanol_water_partition_coefficient,-,4.5
CCC(C)C(C)CC(C)(C)CC,62199-45-5,C12H26,"3,3,5,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.35
CCCC(C)(C)C(C)C(C)CC,62185-20-0,C12H26,"3,4,5,5-tetramethyloctane",octanol_water_partition_coefficient,-,7.43
CCC(C)C(C)C(C)C(C)CC,62185-21-1,C12H26,"3,4,5,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.46
CCC(C)(C)CCC(C)(C)CC,62199-46-6,C12H26,"3,3,6,6-tetramethyloctane",octanol_water_partition_coefficient,-,7.28
s1cccc1,110-02-1,C4H4S,thiophene,octanol_water_partition_coefficient,-,1.81
CC(C)C(C)(C)C(C)C,16747-38-9,C9H20,"2,3,3,4-tetramethylpentane",octanol_water_partition_coefficient,-,4.5
CCC(C)(C)C(C)(C)C,7154-79-2,C9H20,"2,2,3,3-tetramethylpentane",octanol_water_partition_coefficient,-,4.54
c1ccccc1C,108-88-3,C7H8,toluene,octanol_water_partition_coefficient,-,2.73
Nc1cc(ccc1)C,108-44-1,C7H9N,m-toluidine,octanol_water_partition_coefficient,-,1.4
Nc1ccc(cc1)C,106-49-0,C7H9N,p-toluidine,octanol_water_partition_coefficient,-,1.39
CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C,78-30-8,C21H21O4P,tri-o-cresyl phosphate,octanol_water_partition_coefficient,-,6.87
N(CCCC)(CCCC)CCCC,102-82-9,C12H27N,tributylamine,octanol_water_partition_coefficient,-,4.46
OC(=O)c1ccc(cc1)C,99-94-5,C8H8O2,p-toluic acid,octanol_water_partition_coefficient,-,2.27
ClC(F)(F)C(Cl)(Cl)F,76-13-1,C2Cl3F3,"1,1,2-trichloro-1,2,2-trifluoroethane",octanol_water_partition_coefficient,-,3.16
O=Cc1ccc(cc1)C,104-87-0,C8H8O,p-tolualdehyde,octanol_water_partition_coefficient,-,2.26
CC(C)(C)CC(C)(C)C,1070-87-7,C9H20,"2,2,4,4-tetramethylpentane",octanol_water_partition_coefficient,-,4.54
